section,training_seed,split,prediction_source,score_or_state,region,window_sec,metric,legacy_value,final_value,signed_difference_final_minus_legacy,absolute_difference,exactly_equal
conditional_error_detection,1,val,deterministic_raw,one_minus_confidence,near_boundary,20.0,aupr,0.4758240544516914,0.4758240544516914,0.0,0.0,True
conditional_error_detection,1,val,deterministic_raw,one_minus_confidence,far_from_boundary,20.0,auroc,0.6888118004369348,0.6888118004369348,0.0,0.0,True
conditional_error_detection,1,val,deterministic_raw,one_minus_confidence,far_from_boundary,20.0,aupr,0.4119558333835376,0.4119558333835376,0.0,0.0,True
conditional_error_detection,1,val,deterministic_raw,normalised_entropy,near_boundary,5.0,auroc,0.4980027548209366,0.49800275482093664,5.551115123125783e-17,5.551115123125783e-17,False
conditional_error_detection,1,val,deterministic_raw,normalised_entropy,near_boundary,5.0,aupr,0.5901765522209679,0.5901765522209679,0.0,0.0,True
conditional_error_detection,1,val,deterministic_raw,normalised_entropy,far_from_boundary,5.0,auroc,0.6896667764902813,0.6896667764902813,0.0,0.0,True
conditional_error_detection,1,val,deterministic_raw,normalised_entropy,far_from_boundary,5.0,aupr,0.4171441069269196,0.41714410692691967,5.551115123125783e-17,5.551115123125783e-17,False
conditional_error_detection,1,val,deterministic_raw,normalised_entropy,near_boundary,10.0,auroc,0.4556940669228606,0.45569406692286063,5.551115123125783e-17,5.551115123125783e-17,False
conditional_error_detection,1,val,deterministic_raw,normalised_entropy,near_boundary,10.0,aupr,0.5098224353715639,0.5098224353715639,0.0,0.0,True
conditional_error_detection,1,val,deterministic_raw,normalised_entropy,far_from_boundary,10.0,auroc,0.6933699691330276,0.6933699691330276,0.0,0.0,True
conditional_error_detection,1,val,deterministic_raw,normalised_entropy,far_from_boundary,10.0,aupr,0.4177858498032241,0.41778584980322414,5.551115123125783e-17,5.551115123125783e-17,False
conditional_error_detection,1,val,deterministic_raw,normalised_entropy,near_boundary,20.0,auroc,0.5028073935437356,0.5028073935437356,0.0,0.0,True
conditional_error_detection,1,val,deterministic_raw,normalised_entropy,near_boundary,20.0,aupr,0.4958281578191131,0.49582815781911316,5.551115123125783e-17,5.551115123125783e-17,False
conditional_error_detection,1,val,deterministic_raw,normalised_entropy,far_from_boundary,20.0,auroc,0.6958855098879386,0.6958855098879386,0.0,0.0,True
conditional_error_detection,1,val,deterministic_raw,normalised_entropy,far_from_boundary,20.0,aupr,0.4154919675576939,0.4154919675576939,0.0,0.0,True
conditional_error_detection,1,val,mc_dropout_t30,mc_entropy,near_boundary,5.0,auroc,0.5321564555209415,0.5275181723779856,-0.00463828314295589,0.00463828314295589,False
conditional_error_detection,1,val,mc_dropout_t30,mc_entropy,near_boundary,5.0,aupr,0.6415845775509623,0.6337704453982045,-0.007814132152757836,0.007814132152757836,False
conditional_error_detection,1,val,mc_dropout_t30,mc_entropy,far_from_boundary,5.0,auroc,0.7029456006678932,0.7100115209317946,0.007065920263901404,0.007065920263901404,False
conditional_error_detection,1,val,mc_dropout_t30,mc_entropy,far_from_boundary,5.0,aupr,0.43418469894798,0.4408511757605738,0.006666476812593802,0.006666476812593802,False
conditional_error_detection,1,val,mc_dropout_t30,mc_entropy,near_boundary,10.0,auroc,0.4852795112535372,0.49201529464687355,0.006735783393336359,0.006735783393336359,False
conditional_error_detection,1,val,mc_dropout_t30,mc_entropy,near_boundary,10.0,aupr,0.5433833677359603,0.554228430169206,0.010845062433245678,0.010845062433245678,False
conditional_error_detection,1,val,mc_dropout_t30,mc_entropy,far_from_boundary,10.0,auroc,0.7063666222006859,0.7132368332720923,0.006870211071406396,0.006870211071406396,False
conditional_error_detection,1,val,mc_dropout_t30,mc_entropy,far_from_boundary,10.0,aupr,0.4346653201058476,0.4409117919937342,0.006246471887886629,0.006246471887886629,False
conditional_error_detection,1,val,mc_dropout_t30,mc_entropy,near_boundary,20.0,auroc,0.5345685949761426,0.5332922743397714,-0.0012763206363711754,0.0012763206363711754,False
conditional_error_detection,1,val,mc_dropout_t30,mc_entropy,near_boundary,20.0,aupr,0.5340827799103479,0.5355986034593611,0.00151582354901314,0.00151582354901314,False
conditional_error_detection,1,val,mc_dropout_t30,mc_entropy,far_from_boundary,20.0,auroc,0.7084895930791929,0.7159293163154206,0.007439723236227658,0.007439723236227658,False
conditional_error_detection,1,val,mc_dropout_t30,mc_entropy,far_from_boundary,20.0,aupr,0.4306269153080141,0.43790633572270965,0.007279420414695537,0.007279420414695537,False
conditional_error_detection,1,val,mc_dropout_t30,mc_mutual_info,near_boundary,5.0,auroc,0.5240567670474212,0.5243336794738664,0.0002769124264452305,0.0002769124264452305,False
conditional_error_detection,1,val,mc_dropout_t30,mc_mutual_info,near_boundary,5.0,aupr,0.6278662921154845,0.6134463469975218,-0.01441994511796274,0.01441994511796274,False
conditional_error_detection,1,val,mc_dropout_t30,mc_mutual_info,far_from_boundary,5.0,auroc,0.7429233756588546,0.7411214200081994,-0.0018019556506552181,0.0018019556506552181,False
conditional_error_detection,1,val,mc_dropout_t30,mc_mutual_info,far_from_boundary,5.0,aupr,0.5347961242615726,0.5357203373635242,0.0009242131019515654,0.0009242131019515654,False
conditional_error_detection,1,val,mc_dropout_t30,mc_mutual_info,near_boundary,10.0,auroc,0.481512715278949,0.48189383715699496,0.00038112187804595354,0.00038112187804595354,False
conditional_error_detection,1,val,mc_dropout_t30,mc_mutual_info,near_boundary,10.0,aupr,0.5331967244431887,0.5113602837145526,-0.02183644072863611,0.02183644072863611,False
conditional_error_detection,1,val,mc_dropout_t30,mc_mutual_info,far_from_boundary,10.0,auroc,0.7471690917879328,0.7451798516358972,-0.0019892401520356096,0.0019892401520356096,False
conditional_error_detection,1,val,mc_dropout_t30,mc_mutual_info,far_from_boundary,10.0,aupr,0.5390705613455897,0.5395533442652821,0.00048278291969239273,0.00048278291969239273,False
conditional_error_detection,1,val,mc_dropout_t30,mc_mutual_info,near_boundary,20.0,auroc,0.5111498876138648,0.5099970437524636,-0.0011528438614012426,0.0011528438614012426,False
conditional_error_detection,1,val,mc_dropout_t30,mc_mutual_info,near_boundary,20.0,aupr,0.4952894932071374,0.477901879959139,-0.017387613247998368,0.017387613247998368,False
conditional_error_detection,1,val,mc_dropout_t30,mc_mutual_info,far_from_boundary,20.0,auroc,0.7515528176413993,0.7496161049150523,-0.0019367127263469897,0.0019367127263469897,False
conditional_error_detection,1,val,mc_dropout_t30,mc_mutual_info,far_from_boundary,20.0,aupr,0.5443178532382447,0.5445185328005624,0.00020067956231772932,0.00020067956231772932,False
conditional_error_detection,1,test,deterministic_raw,one_minus_confidence,near_boundary,5.0,auroc,0.4955555555555555,0.4955555555555555,0.0,0.0,True
conditional_error_detection,1,test,deterministic_raw,one_minus_confidence,near_boundary,5.0,aupr,0.5093549136324986,0.5093549136324986,0.0,0.0,True
conditional_error_detection,1,test,deterministic_raw,one_minus_confidence,far_from_boundary,5.0,auroc,0.5751755410044823,0.5751755410044823,0.0,0.0,True
conditional_error_detection,1,test,deterministic_raw,one_minus_confidence,far_from_boundary,5.0,aupr,0.4386864780910469,0.4386864780910469,0.0,0.0,True
conditional_error_detection,1,test,deterministic_raw,one_minus_confidence,near_boundary,10.0,auroc,0.5384663865546219,0.5384663865546219,0.0,0.0,True
conditional_error_detection,1,test,deterministic_raw,one_minus_confidence,near_boundary,10.0,aupr,0.5341475267379645,0.5341475267379645,0.0,0.0,True
conditional_error_detection,1,test,deterministic_raw,one_minus_confidence,far_from_boundary,10.0,auroc,0.5744571624662003,0.5744571624662003,0.0,0.0,True
conditional_error_detection,1,test,deterministic_raw,one_minus_confidence,far_from_boundary,10.0,aupr,0.4358303805151135,0.4358303805151135,0.0,0.0,True
conditional_error_detection,1,test,deterministic_raw,one_minus_confidence,near_boundary,20.0,auroc,0.5527136683738796,0.5527136683738796,0.0,0.0,True
conditional_error_detection,1,test,deterministic_raw,one_minus_confidence,near_boundary,20.0,aupr,0.5391987749802853,0.5391987749802853,0.0,0.0,True
conditional_error_detection,1,test,deterministic_raw,one_minus_confidence,far_from_boundary,20.0,auroc,0.5744493463730301,0.5744493463730301,0.0,0.0,True
conditional_error_detection,1,test,deterministic_raw,one_minus_confidence,far_from_boundary,20.0,aupr,0.4309708246036971,0.4309708246036971,0.0,0.0,True
conditional_error_detection,1,test,deterministic_raw,normalised_entropy,near_boundary,5.0,auroc,0.5122058018609743,0.5122058018609743,0.0,0.0,True
conditional_error_detection,1,test,deterministic_raw,normalised_entropy,near_boundary,5.0,aupr,0.5279511987838483,0.5279511987838483,0.0,0.0,True
conditional_error_detection,1,test,deterministic_raw,normalised_entropy,far_from_boundary,5.0,auroc,0.5818169893975736,0.5818169893975736,0.0,0.0,True
conditional_error_detection,1,test,deterministic_raw,normalised_entropy,far_from_boundary,5.0,aupr,0.439991118294419,0.43999111829441906,5.551115123125783e-17,5.551115123125783e-17,False
conditional_error_detection,1,test,deterministic_raw,normalised_entropy,near_boundary,10.0,auroc,0.5488535414165666,0.5488535414165666,0.0,0.0,True
conditional_error_detection,1,test,deterministic_raw,normalised_entropy,near_boundary,10.0,aupr,0.5441267444682556,0.5441267444682556,0.0,0.0,True
conditional_error_detection,1,test,deterministic_raw,normalised_entropy,far_from_boundary,10.0,auroc,0.5811904112128439,0.5811904112128439,0.0,0.0,True
conditional_error_detection,1,test,deterministic_raw,normalised_entropy,far_from_boundary,10.0,aupr,0.4370978678460827,0.43709786784608273,5.551115123125783e-17,5.551115123125783e-17,False
conditional_error_detection,1,test,deterministic_raw,normalised_entropy,near_boundary,20.0,auroc,0.5655937900128041,0.5655937900128041,0.0,0.0,True
conditional_error_detection,1,test,deterministic_raw,normalised_entropy,near_boundary,20.0,aupr,0.5550696210146544,0.5550696210146544,0.0,0.0,True
conditional_error_detection,1,test,deterministic_raw,normalised_entropy,far_from_boundary,20.0,auroc,0.5806312218824807,0.5806312218824807,0.0,0.0,True
conditional_error_detection,1,test,deterministic_raw,normalised_entropy,far_from_boundary,20.0,aupr,0.4309282815237732,0.43092828152377327,5.551115123125783e-17,5.551115123125783e-17,False
conditional_error_detection,1,test,mc_dropout_t30,mc_entropy,near_boundary,5.0,auroc,0.5354801937874039,0.5331997020679986,-0.002280491719405253,0.002280491719405253,False
conditional_error_detection,1,test,mc_dropout_t30,mc_entropy,near_boundary,5.0,aupr,0.5656404051439792,0.5555920897779785,-0.010048315366000704,0.010048315366000704,False
conditional_error_detection,1,test,mc_dropout_t30,mc_entropy,far_from_boundary,5.0,auroc,0.5883698478542376,0.590232829015245,0.0018629811610073599,0.0018629811610073599,False
conditional_error_detection,1,test,mc_dropout_t30,mc_entropy,far_from_boundary,5.0,aupr,0.4365653352933198,0.43756088731373766,0.0009955520204178447,0.0009955520204178447,False
conditional_error_detection,1,test,mc_dropout_t30,mc_entropy,near_boundary,10.0,auroc,0.5665948301737282,0.5675471199630125,0.0009522897892842996,0.0009522897892842996,False
conditional_error_detection,1,test,mc_dropout_t30,mc_entropy,near_boundary,10.0,aupr,0.5680258142624013,0.5632787752194572,-0.004747039042944046,0.004747039042944046,False
conditional_error_detection,1,test,mc_dropout_t30,mc_entropy,far_from_boundary,10.0,auroc,0.5876144725737128,0.5894355000279848,0.0018210274542720395,0.0018210274542720395,False
conditional_error_detection,1,test,mc_dropout_t30,mc_entropy,far_from_boundary,10.0,aupr,0.4332133260513543,0.4343784896088825,0.0011651635575281594,0.0011651635575281594,False
conditional_error_detection,1,test,mc_dropout_t30,mc_entropy,near_boundary,20.0,auroc,0.5797820115083712,0.5816818052296078,0.001899793721236609,0.001899793721236609,False
conditional_error_detection,1,test,mc_dropout_t30,mc_entropy,near_boundary,20.0,aupr,0.5755096958094588,0.5733616234788066,-0.002148072330652173,0.002148072330652173,False
conditional_error_detection,1,test,mc_dropout_t30,mc_entropy,far_from_boundary,20.0,auroc,0.5869069360374027,0.5886351198683676,0.0017281838309648467,0.0017281838309648467,False
conditional_error_detection,1,test,mc_dropout_t30,mc_entropy,far_from_boundary,20.0,aupr,0.4260167366085627,0.42714298633371556,0.0011262497251528503,0.0011262497251528503,False
conditional_error_detection,1,test,mc_dropout_t30,mc_mutual_info,near_boundary,5.0,auroc,0.5840804963062016,0.5628286014721346,-0.021251894834066976,0.021251894834066976,False
conditional_error_detection,1,test,mc_dropout_t30,mc_mutual_info,near_boundary,5.0,aupr,0.6174376572531688,0.6052613877379385,-0.01217626951523032,0.01217626951523032,False
conditional_error_detection,1,test,mc_dropout_t30,mc_mutual_info,far_from_boundary,5.0,auroc,0.6456108847002886,0.6498868855652475,0.00427600086495894,0.00427600086495894,False
conditional_error_detection,1,test,mc_dropout_t30,mc_mutual_info,far_from_boundary,5.0,aupr,0.5192751163932704,0.5308694309954848,0.011594314602214384,0.011594314602214384,False
conditional_error_detection,1,test,mc_dropout_t30,mc_mutual_info,near_boundary,10.0,auroc,0.5957306311606296,0.5987012363173475,0.002970605156717876,0.002970605156717876,False
conditional_error_detection,1,test,mc_dropout_t30,mc_mutual_info,near_boundary,10.0,aupr,0.6174746900636932,0.6217177800846412,0.004243090020948026,0.004243090020948026,False
conditional_error_detection,1,test,mc_dropout_t30,mc_mutual_info,far_from_boundary,10.0,auroc,0.6458674428789133,0.6496476272322395,0.003780184353326166,0.003780184353326166,False
conditional_error_detection,1,test,mc_dropout_t30,mc_mutual_info,far_from_boundary,10.0,aupr,0.5165943809726383,0.5279816465281608,0.011387265555522497,0.011387265555522497,False
conditional_error_detection,1,test,mc_dropout_t30,mc_mutual_info,near_boundary,20.0,auroc,0.6052137354675006,0.6110327146639687,0.0058189791964681215,0.0058189791964681215,False
conditional_error_detection,1,test,mc_dropout_t30,mc_mutual_info,near_boundary,20.0,aupr,0.6164358084320246,0.6271767605812736,0.010740952149248972,0.010740952149248972,False
conditional_error_detection,1,test,mc_dropout_t30,mc_mutual_info,far_from_boundary,20.0,auroc,0.6466857364973542,0.6504224337913492,0.0037366972939950616,0.0037366972939950616,False
conditional_error_detection,1,test,mc_dropout_t30,mc_mutual_info,far_from_boundary,20.0,aupr,0.5114114118714757,0.5227603476970182,0.011348935825542528,0.011348935825542528,False
conditional_error_detection,2,val,deterministic_raw,one_minus_confidence,near_boundary,5.0,auroc,0.5668269230769231,0.5668269230769231,0.0,0.0,True
conditional_error_detection,2,val,deterministic_raw,one_minus_confidence,near_boundary,5.0,aupr,0.5701609130299072,0.5701609130299072,0.0,0.0,True
conditional_error_detection,2,val,deterministic_raw,one_minus_confidence,far_from_boundary,5.0,auroc,0.7365702591318817,0.7365702591318817,0.0,0.0,True
conditional_error_detection,2,val,deterministic_raw,one_minus_confidence,far_from_boundary,5.0,aupr,0.5274680289550867,0.5274680289550867,0.0,0.0,True
conditional_error_detection,2,val,deterministic_raw,one_minus_confidence,near_boundary,10.0,auroc,0.5617764602135205,0.5617764602135205,0.0,0.0,True
conditional_error_detection,2,val,deterministic_raw,one_minus_confidence,near_boundary,10.0,aupr,0.5520855001463226,0.5520855001463226,0.0,0.0,True
conditional_error_detection,2,val,deterministic_raw,one_minus_confidence,far_from_boundary,10.0,auroc,0.7389707900199017,0.7389707900199017,0.0,0.0,True
conditional_error_detection,2,val,deterministic_raw,one_minus_confidence,far_from_boundary,10.0,aupr,0.5276086417482375,0.5276086417482375,0.0,0.0,True
conditional_error_detection,2,val,deterministic_raw,one_minus_confidence,near_boundary,20.0,auroc,0.5609227274738566,0.5609227274738566,0.0,0.0,True
conditional_error_detection,2,val,deterministic_raw,one_minus_confidence,near_boundary,20.0,aupr,0.5379013028399704,0.5379013028399704,0.0,0.0,True
conditional_error_detection,2,val,deterministic_raw,one_minus_confidence,far_from_boundary,20.0,auroc,0.7434501870840305,0.7434501870840305,0.0,0.0,True
conditional_error_detection,2,val,deterministic_raw,one_minus_confidence,far_from_boundary,20.0,aupr,0.5285187255367052,0.5285187255367052,0.0,0.0,True
conditional_error_detection,2,val,deterministic_raw,normalised_entropy,near_boundary,5.0,auroc,0.5720467032967034,0.5720467032967034,0.0,0.0,True
conditional_error_detection,2,val,deterministic_raw,normalised_entropy,near_boundary,5.0,aupr,0.5800281043012105,0.5800281043012105,0.0,0.0,True
conditional_error_detection,2,val,deterministic_raw,normalised_entropy,far_from_boundary,5.0,auroc,0.7496509095897597,0.7496509095897597,0.0,0.0,True
conditional_error_detection,2,val,deterministic_raw,normalised_entropy,far_from_boundary,5.0,aupr,0.5523642940512384,0.5523642940512384,0.0,0.0,True
conditional_error_detection,2,val,deterministic_raw,normalised_entropy,near_boundary,10.0,auroc,0.564872319267501,0.564872319267501,0.0,0.0,True
conditional_error_detection,2,val,deterministic_raw,normalised_entropy,near_boundary,10.0,aupr,0.5555121865008775,0.5555121865008775,0.0,0.0,True
conditional_error_detection,2,val,deterministic_raw,normalised_entropy,far_from_boundary,10.0,auroc,0.7522091954648297,0.7522091954648297,0.0,0.0,True
conditional_error_detection,2,val,deterministic_raw,normalised_entropy,far_from_boundary,10.0,aupr,0.5533526644475396,0.5533526644475396,0.0,0.0,True
conditional_error_detection,2,val,deterministic_raw,normalised_entropy,near_boundary,20.0,auroc,0.566797937039386,0.566797937039386,0.0,0.0,True
conditional_error_detection,2,val,deterministic_raw,normalised_entropy,near_boundary,20.0,aupr,0.5537362769372873,0.5537362769372873,0.0,0.0,True
conditional_error_detection,2,val,deterministic_raw,normalised_entropy,far_from_boundary,20.0,auroc,0.7570222490897319,0.7570222490897319,0.0,0.0,True
conditional_error_detection,2,val,deterministic_raw,normalised_entropy,far_from_boundary,20.0,aupr,0.5535859108874457,0.5535859108874457,0.0,0.0,True
conditional_error_detection,2,val,mc_dropout_t30,mc_entropy,near_boundary,5.0,auroc,0.6140399556048836,0.5944903581267217,-0.019549597478161873,0.019549597478161873,False
conditional_error_detection,2,val,mc_dropout_t30,mc_entropy,near_boundary,5.0,aupr,0.6567311835423568,0.6256300548947775,-0.0311011286475793,0.0311011286475793,False
conditional_error_detection,2,val,mc_dropout_t30,mc_entropy,far_from_boundary,5.0,auroc,0.7483339478116936,0.7483704858279419,3.653801624825537e-05,3.653801624825537e-05,False
conditional_error_detection,2,val,mc_dropout_t30,mc_entropy,far_from_boundary,5.0,aupr,0.5569101535536509,0.5593881747829054,0.0024780212292544457,0.0024780212292544457,False
conditional_error_detection,2,val,mc_dropout_t30,mc_entropy,near_boundary,10.0,auroc,0.5960482779365317,0.5845908408408408,-0.011457437095690914,0.011457437095690914,False
conditional_error_detection,2,val,mc_dropout_t30,mc_entropy,near_boundary,10.0,aupr,0.6086918141553868,0.5891095954096716,-0.019582218745715196,0.019582218745715196,False
conditional_error_detection,2,val,mc_dropout_t30,mc_entropy,far_from_boundary,10.0,auroc,0.750617941761722,0.7505933116894495,-2.4630072272491255e-05,2.4630072272491255e-05,False
conditional_error_detection,2,val,mc_dropout_t30,mc_entropy,far_from_boundary,10.0,aupr,0.5574642723221861,0.5601732925337162,0.0027090202115300777,0.0027090202115300777,False
conditional_error_detection,2,val,mc_dropout_t30,mc_entropy,near_boundary,20.0,auroc,0.5820058997050147,0.5806722813020841,-0.0013336184029305587,0.0013336184029305587,False
conditional_error_detection,2,val,mc_dropout_t30,mc_entropy,near_boundary,20.0,aupr,0.5802275740173101,0.5745381622892166,-0.005689411728093452,0.005689411728093452,False
conditional_error_detection,2,val,mc_dropout_t30,mc_entropy,far_from_boundary,20.0,auroc,0.7548904628220178,0.754496035890502,-0.0003944269315158122,0.0003944269315158122,False
conditional_error_detection,2,val,mc_dropout_t30,mc_entropy,far_from_boundary,20.0,aupr,0.5584419758294212,0.5604242793076595,0.0019823034782382454,0.0019823034782382454,False
conditional_error_detection,2,val,mc_dropout_t30,mc_mutual_info,near_boundary,5.0,auroc,0.6144561598224195,0.5805785123966942,-0.0338776474257253,0.0338776474257253,False
conditional_error_detection,2,val,mc_dropout_t30,mc_mutual_info,near_boundary,5.0,aupr,0.6842705741385283,0.6322790142470212,-0.051991559891507166,0.051991559891507166,False
conditional_error_detection,2,val,mc_dropout_t30,mc_mutual_info,far_from_boundary,5.0,auroc,0.7767804148245063,0.7781335095701654,0.0013530947456590336,0.0013530947456590336,False
conditional_error_detection,2,val,mc_dropout_t30,mc_mutual_info,far_from_boundary,5.0,aupr,0.606972601709051,0.6081653609967168,0.0011927592876658233,0.0011927592876658233,False
conditional_error_detection,2,val,mc_dropout_t30,mc_mutual_info,near_boundary,10.0,auroc,0.6093397503383967,0.5847222222222223,-0.02461752811617446,0.02461752811617446,False
conditional_error_detection,2,val,mc_dropout_t30,mc_mutual_info,near_boundary,10.0,aupr,0.6509475149923221,0.6124012416208183,-0.038546273371503736,0.038546273371503736,False
conditional_error_detection,2,val,mc_dropout_t30,mc_mutual_info,far_from_boundary,10.0,auroc,0.7791428798694572,0.7803723636574027,0.0012294837879455178,0.0012294837879455178,False
conditional_error_detection,2,val,mc_dropout_t30,mc_mutual_info,far_from_boundary,10.0,aupr,0.6074015541845621,0.6088058344526269,0.001404280268064828,0.001404280268064828,False
conditional_error_detection,2,val,mc_dropout_t30,mc_mutual_info,near_boundary,20.0,auroc,0.5983013765978368,0.596559929595815,-0.0017414470020217232,0.0017414470020217232,False
conditional_error_detection,2,val,mc_dropout_t30,mc_mutual_info,near_boundary,20.0,aupr,0.5989473193849231,0.5852444831876376,-0.013702836197285517,0.013702836197285517,False
conditional_error_detection,2,val,mc_dropout_t30,mc_mutual_info,far_from_boundary,20.0,auroc,0.7834257354739318,0.7840175181934396,0.0005917827195077718,0.0005917827195077718,False
conditional_error_detection,2,val,mc_dropout_t30,mc_mutual_info,far_from_boundary,20.0,aupr,0.6101477236224979,0.610653229042589,0.0005055054200910902,0.0005055054200910902,False
conditional_error_detection,2,test,deterministic_raw,one_minus_confidence,near_boundary,5.0,auroc,0.577764584295358,0.577764584295358,0.0,0.0,True
conditional_error_detection,2,test,deterministic_raw,one_minus_confidence,near_boundary,5.0,aupr,0.5867952880463471,0.5867952880463471,0.0,0.0,True
conditional_error_detection,2,test,deterministic_raw,one_minus_confidence,far_from_boundary,5.0,auroc,0.7474047394638271,0.7474047394638271,0.0,0.0,True
conditional_error_detection,2,test,deterministic_raw,one_minus_confidence,far_from_boundary,5.0,aupr,0.5337791870168773,0.5337791870168773,0.0,0.0,True
conditional_error_detection,2,test,deterministic_raw,one_minus_confidence,near_boundary,10.0,auroc,0.5922791317022259,0.5922791317022259,0.0,0.0,True
conditional_error_detection,2,test,deterministic_raw,one_minus_confidence,near_boundary,10.0,aupr,0.5589777389698203,0.5589777389698203,0.0,0.0,True
conditional_error_detection,2,test,deterministic_raw,one_minus_confidence,far_from_boundary,10.0,auroc,0.749677113612903,0.749677113612903,0.0,0.0,True
conditional_error_detection,2,test,deterministic_raw,one_minus_confidence,far_from_boundary,10.0,aupr,0.5341869733149611,0.5341869733149611,0.0,0.0,True
conditional_error_detection,2,test,deterministic_raw,one_minus_confidence,near_boundary,20.0,auroc,0.6282632408289939,0.6282632408289939,0.0,0.0,True
conditional_error_detection,2,test,deterministic_raw,one_minus_confidence,near_boundary,20.0,aupr,0.5799878656569868,0.5799878656569868,0.0,0.0,True
conditional_error_detection,2,test,deterministic_raw,one_minus_confidence,far_from_boundary,20.0,auroc,0.7525110220829477,0.7525110220829477,0.0,0.0,True
conditional_error_detection,2,test,deterministic_raw,one_minus_confidence,far_from_boundary,20.0,aupr,0.5302101756857577,0.5302101756857577,0.0,0.0,True
conditional_error_detection,2,test,deterministic_raw,normalised_entropy,near_boundary,5.0,auroc,0.5982474657519186,0.5982474657519186,0.0,0.0,True
conditional_error_detection,2,test,deterministic_raw,normalised_entropy,near_boundary,5.0,aupr,0.6314253946391971,0.6314253946391971,0.0,0.0,True
conditional_error_detection,2,test,deterministic_raw,normalised_entropy,far_from_boundary,5.0,auroc,0.757022629665329,0.757022629665329,0.0,0.0,True
conditional_error_detection,2,test,deterministic_raw,normalised_entropy,far_from_boundary,5.0,aupr,0.555467573315173,0.555467573315173,0.0,0.0,True
conditional_error_detection,2,test,deterministic_raw,normalised_entropy,near_boundary,10.0,auroc,0.608357276102617,0.608357276102617,0.0,0.0,True
conditional_error_detection,2,test,deterministic_raw,normalised_entropy,near_boundary,10.0,aupr,0.5888173923101723,0.5888173923101723,0.0,0.0,True
conditional_error_detection,2,test,deterministic_raw,normalised_entropy,far_from_boundary,10.0,auroc,0.7593257413601112,0.7593257413601112,0.0,0.0,True
conditional_error_detection,2,test,deterministic_raw,normalised_entropy,far_from_boundary,10.0,aupr,0.555808315009165,0.555808315009165,0.0,0.0,True
conditional_error_detection,2,test,deterministic_raw,normalised_entropy,near_boundary,20.0,auroc,0.6377125443054893,0.6377125443054893,0.0,0.0,True
conditional_error_detection,2,test,deterministic_raw,normalised_entropy,near_boundary,20.0,aupr,0.5968531398898926,0.5968531398898926,0.0,0.0,True
conditional_error_detection,2,test,deterministic_raw,normalised_entropy,far_from_boundary,20.0,auroc,0.7625826689455097,0.7625826689455097,0.0,0.0,True
conditional_error_detection,2,test,deterministic_raw,normalised_entropy,far_from_boundary,20.0,aupr,0.5536187744979301,0.5536187744979301,0.0,0.0,True
conditional_error_detection,2,test,mc_dropout_t30,mc_entropy,near_boundary,5.0,auroc,0.6119669421487604,0.6055148756514281,-0.0064520664973322095,0.0064520664973322095,False
conditional_error_detection,2,test,mc_dropout_t30,mc_entropy,near_boundary,5.0,aupr,0.6619310242196226,0.650549695767701,-0.011381328451921524,0.011381328451921524,False
conditional_error_detection,2,test,mc_dropout_t30,mc_entropy,far_from_boundary,5.0,auroc,0.7614533311324316,0.7613365399858396,-0.00011679114659202128,0.00011679114659202128,False
conditional_error_detection,2,test,mc_dropout_t30,mc_entropy,far_from_boundary,5.0,aupr,0.5594524353097523,0.5589543477786136,-0.000498087531138669,0.000498087531138669,False
conditional_error_detection,2,test,mc_dropout_t30,mc_entropy,near_boundary,10.0,auroc,0.6161699166851611,0.6067346326836582,-0.009435284001502842,0.009435284001502842,False
conditional_error_detection,2,test,mc_dropout_t30,mc_entropy,near_boundary,10.0,aupr,0.6048399788805031,0.5873666346111777,-0.017473344269325453,0.017473344269325453,False
conditional_error_detection,2,test,mc_dropout_t30,mc_entropy,far_from_boundary,10.0,auroc,0.7638522930723078,0.7639839881010785,0.00013169502877063977,0.00013169502877063977,False
conditional_error_detection,2,test,mc_dropout_t30,mc_entropy,far_from_boundary,10.0,aupr,0.5598282453067023,0.5600309620341613,0.00020271672745897362,0.00020271672745897362,False
conditional_error_detection,2,test,mc_dropout_t30,mc_entropy,near_boundary,20.0,auroc,0.6411130858030325,0.6351715643089855,-0.005941521494047031,0.005941521494047031,False
conditional_error_detection,2,test,mc_dropout_t30,mc_entropy,near_boundary,20.0,aupr,0.5998657469423331,0.5894622579174481,-0.010403489024884971,0.010403489024884971,False
conditional_error_detection,2,test,mc_dropout_t30,mc_entropy,far_from_boundary,20.0,auroc,0.7673891605659722,0.7676450642551784,0.0002559036892062494,0.0002559036892062494,False
conditional_error_detection,2,test,mc_dropout_t30,mc_entropy,far_from_boundary,20.0,aupr,0.558477560453317,0.5589111762575399,0.0004336158042229643,0.0004336158042229643,False
conditional_error_detection,2,test,mc_dropout_t30,mc_mutual_info,near_boundary,5.0,auroc,0.5983471074380167,0.6109571871495482,0.012610079711531497,0.012610079711531497,False
conditional_error_detection,2,test,mc_dropout_t30,mc_mutual_info,near_boundary,5.0,aupr,0.6385351634446421,0.6473447501156386,0.008809586670996516,0.008809586670996516,False
conditional_error_detection,2,test,mc_dropout_t30,mc_mutual_info,far_from_boundary,5.0,auroc,0.768881987118566,0.766259058128185,-0.0026229289903810793,0.0026229289903810793,False
conditional_error_detection,2,test,mc_dropout_t30,mc_mutual_info,far_from_boundary,5.0,aupr,0.5647226994491048,0.5566703383243564,-0.008052361124748386,0.008052361124748386,False
